Date,NIFTY50,TCS,HLL,LART,BRTI,ITC,HDBK,RELI,INFY,ICBK,SBI
2019-01-01,10910.1,1828.566,1793.431,1411.333,287.952,280.969,1071.665,1008.154,661.414,363.75,299.6
2019-01-02,10792.5,1848.266,1777.001,1395.28,281.778,278.882,1061.886,995.023,665.392,364.6,293.9
2019-01-03,10672.25,1825.827,1780.785,1365.427,282.544,277.143,1053.555,982.747,665.492,363.25,291.1
2019-01-04,10727.35,1803.629,1774.114,1358.624,290.611,279.23,1056.374,988.054,657.436,365.2,297.65
2019-01-07,10771.8,1823.857,1777.35,1354.464,292.864,279.925,1057.97,993.539,668.028,367.7,296.3
2019-01-08,10802.15,1819.677,1763.31,1352.898,296.739,282.51,1049.165,993.45,666.387,380.15,305.3
2019-01-09,10855.15,1813.335,1777.399,1356.667,301.471,288.622,1056.049,998.935,672.404,382.25,305.3
2019-01-10,10821.6,1814.872,1778.594,1363.078,303.994,287.827,1051.909,996.013,675.984,379.5,305.55
2019-01-11,10794.95,1770.667,1761.866,1340.565,302.012,293.542,1053.605,987.514,679.763,378.55,302.75
2019-01-14,10737.6,1742.51,1756.389,1305.622,298.857,292.498,1048.491,986.39,698.063,373.35,300.4
2019-01-15,10886.8,1794.932,1782.229,1312.474,304.4,294.734,1058.594,1015.933,722.628,372.75,301.65
2019-01-16,10890.3,1797.19,1765.002,1313.697,300.975,292.25,1057.746,1021.554,732.772,375.3,303.15
2019-01-17,10905.2,1820.398,1744.042,1317.515,299.263,292.15,1063.782,1020.25,729.341,374.6,297.4
2019-01-18,10906.95,1826.5,1736.674,1289.961,280.426,289.665,1062.759,1065.126,726.954,372.0,294.95
2019-01-21,10961.85,1834.236,1739.462,1286.683,280.607,288.125,1071.689,1113.106,740.927,371.7,292.45
2019-01-22,10922.75,1827.701,1742.748,1273.567,274.748,287.976,1065.553,1110.813,741.275,369.05,290.25
2019-01-23,10831.5,1802.427,1759.675,1273.86,273.712,275.602,1050.362,1102.854,727.65,367.4,286.65
2019-01-24,10849.8,1827.365,1752.008,1267.89,271.864,277.192,1048.79,1121.874,732.0,364.8,288.05
2019-01-25,10780.55,1845.864,1749.32,1258.199,277.137,277.49,1045.672,1120.57,730.35,357.2,285.4
2019-01-28,10661.55,1878.73,1735.578,1272.881,275.019,273.068,1039.761,1105.776,727.95,343.55,281.6
2019-01-29,10652.2,1905.397,1749.22,1250.956,277.452,276.745,1026.515,1088.779,727.9,346.85,280.6
2019-01-30,10651.8,1904.1,1725.969,1267.009,273.712,273.813,1015.09,1075.334,725.9,365.9,287.45
2019-01-31,10830.95,1935.524,1755.742,1286.438,276.145,276.944,1037.665,1103.618,749.55,364.45,293.65
2019-02-01,10893.65,1950.756,1791.639,1296.519,281.057,279.13,1042.904,1124.123,757.05,354.65,284.4
2019-02-04,10912.25,1970.264,1794.925,1279.684,276.281,275.403,1050.113,1160.951,755.9,354.55,283.95
2019-02-05,10934.35,1964.786,1813.694,1276.943,277.768,272.471,1054.677,1161.535,754.85,352.65,284.65
2019-02-06,11062.45,1993.856,1822.158,1286.536,278.263,276.0,1058.968,1178.353,763.3,359.3,289.05
2019-02-07,11069.4,2001.64,1831.219,1268.575,280.426,278.584,1056.274,1160.501,764.0,358.65,287.4
2019-02-08,10943.6,1980.979,1809.562,1235.002,282.319,273.813,1058.968,1149.079,760.9,355.1,286.0
2019-02-11,10888.8,1985.303,1797.115,1220.075,281.373,275.403,1067.449,1127.091,762.8,350.05,280.5
2019-02-12,10831.4,1971.561,1786.859,1220.418,280.517,273.614,1062.485,1129.923,750.45,344.3,275.4
2019-02-13,10793.65,1984.823,1791.29,1190.858,279.886,275.155,1069.345,1120.525,754.9,339.75,268.2
2019-02-14,10746.05,1964.834,1777.449,1201.576,271.098,276.198,1052.757,1100.965,740.05,343.95,267.1
2019-02-15,10724.4,1950.515,1765.251,1216.747,274.523,278.385,1047.992,1119.176,741.95,342.15,262.95
2019-02-18,10640.95,1893.433,1744.44,1218.118,272.676,273.018,1042.629,1097.278,741.05,338.75,259.95
2019-02-19,10604.35,1830.488,1730.55,1231.625,273.712,274.211,1039.711,1093.68,724.3,343.25,262.9
2019-02-20,10735.45,1840.05,1726.119,1249.488,278.489,274.161,1051.834,1110.093,740.7,345.2,267.7
2019-02-21,10789.85,1839.521,1747.228,1256.878,279.3,273.366,1055.6,1121.38,733.45,351.3,268.0
2019-02-22,10791.65,1850.525,1761.02,1253.208,282.86,272.62,1043.402,1108.295,734.95,352.05,270.95
2019-02-25,10880.1,1907.704,1762.613,1248.803,285.924,275.006,1060.34,1108.25,754.9,355.6,270.15
2019-02-26,10835.3,1959.164,1764.704,1239.015,284.302,273.813,1052.981,1097.413,742.5,348.2,266.35
2019-02-27,10806.65,1977.808,1729.106,1257.465,288.538,273.416,1043.802,1100.335,735.25,345.55,267.65
2019-02-28,10792.5,1906.07,1725.272,1265.54,286.645,274.36,1036.468,1107.125,734.3,350.15,269.05
2019-03-01,10863.5,1917.554,1727.264,1280.81,277.272,276.497,1039.361,1102.629,741.9,354.25,272.95
2019-03-05,10987.45,1910.538,1717.257,1278.118,277.452,280.82,1051.21,1113.061,732.5,363.25,276.45
2019-03-06,11053.0,1921.59,1692.562,1289.081,278.849,284.0,1049.788,1137.478,732.5,371.95,278.1
2019-03-07,11058.2,1934.755,1698.138,1323.73,277.272,288.324,1060.889,1142.379,722.95,370.8,281.75
2019-03-08,11035.4,1943.789,1694.355,1311.006,278.218,290.212,1061.737,1139.546,712.35,370.6,281.2
2019-03-11,11168.05,1936.197,1707.648,1318.004,300.84,291.156,1061.861,1172.822,711.25,375.85,287.35
2019-03-12,11301.2,1933.938,1727.413,1359.456,317.063,292.697,1083.089,1197.329,706.95,388.2,286.9
2019-03-13,11341.7,1922.455,1740.159,1349.375,304.4,293.094,1110.802,1211.673,708.45,391.9,293.15
2019-03-14,11343.25,1909.866,1729.903,1350.5,308.591,293.691,1109.904,1206.502,708.35,387.9,291.9
2019-03-15,11426.85,1960.366,1691.168,1366.895,304.355,289.019,1123.998,1188.605,718.55,395.3,298.4
2019-03-18,11462.2,1943.885,1690.322,1349.668,297.956,291.951,1128.214,1214.146,710.2,398.05,298.95
2019-03-19,11532.4,1943.885,1692.413,1329.162,303.499,297.616,1131.357,1237.978,722.25,398.4,303.05
2019-03-20,11521.05,1936.437,1680.364,1341.838,301.02,297.07,1146.947,1236.989,738.95,392.9,303.8
2019-03-22,11456.9,1927.404,1670.905,1365.133,298.812,296.374,1135.547,1206.682,743.1,391.8,298.05
2019-03-25,11354.25,1906.839,1666.723,1347.564,294.711,293.243,1138.117,1191.123,735.25,383.5,294.0
2019-03-26,11483.25,1905.301,1676.63,1343.698,295.432,291.604,1153.108,1229.615,727.75,394.1,303.5
2019-03-27,11445.05,1891.126,1673.643,1337.482,290.656,291.305,1147.171,1213.427,729.7,393.2,308.8
2019-03-28,11570.0,1922.262,1676.73,1357.303,297.37,298.163,1148.843,1223.095,737.8,400.55,319.0
2019-03-29,11623.9,1923.56,1699.532,1355.933,300.209,295.43,1156.875,1226.017,743.85,400.5,320.75
2019-04-01,11669.15,1952.389,1682.804,1382.262,307.149,295.43,1153.333,1251.738,755.1,398.25,322.75
2019-04-02,11713.2,1998.18,1679.966,1379.864,321.253,296.076,1144.877,1249.805,759.4,397.15,329.0
2019-04-03,11643.95,1998.18,1663.686,1348.836,315.44,294.337,1143.829,1236.764,753.3,392.1,320.5
2019-04-04,11598.0,1935.908,1659.454,1339.685,321.569,292.995,1139.439,1216.844,747.9,388.75,321.8
2019-04-05,11665.95,1968.39,1652.036,1344.676,321.434,292.746,1150.24,1217.609,759.3,390.55,317.05
2019-04-08,11604.5,1989.964,1657.811,1344.53,319.901,290.957,1142.158,1195.44,767.25,387.1,312.8
2019-04-09,11671.95,2009.904,1673.344,1346.047,316.882,294.486,1141.085,1200.117,760.6,397.15,314.75
2019-04-10,11584.3,1960.654,1686.936,1342.474,306.428,292.896,1116.19,1197.374,752.7,394.2,310.9
2019-04-11,11596.7,1940.713,1703.117,1348.787,312.151,294.585,1126.243,1211.223,742.7,390.05,314.9
2019-04-12,11643.45,1935.908,1714.319,1332.05,308.185,303.878,1130.109,1207.896,747.75,394.6,315.25
2019-04-15,11690.35,2030.854,1714.718,1328.135,313.367,303.629,1141.858,1205.243,727.5,392.75,315.6
2019-04-16,11787.15,2048.632,1731.147,1352.115,314.314,305.319,1149.965,1208.48,724.1,407.0,315.75
2019-04-18,11752.8,2066.17,1732.492,1331.854,312.691,302.536,1144.278,1246.432,717.05,404.4,310.8
2019-04-22,11594.45,2077.126,1732.442,1331.316,314.9,299.952,1131.831,1209.919,721.05,394.5,310.05
2019-04-23,11575.95,2070.975,1736.773,1319.619,310.667,301.542,1120.157,1226.557,728.2,396.5,305.25
2019-04-24,11726.15,2098.267,1745.137,1331.805,318.52,304.574,1137.343,1249.625,736.45,401.1,310.75
2019-04-25,11641.8,2109.367,1726.816,1326.422,322.446,302.288,1129.211,1234.246,728.55,395.4,306.2
2019-04-26,11754.65,2151.218,1739.91,1329.407,319.452,302.685,1137.942,1252.593,738.0,407.2,312.5
2019-04-30,11748.15,2172.167,1750.216,1319.962,314.397,299.505,1156.151,1252.593,751.35,407.5,309.95
2019-05-02,11724.75,2128.971,1716.211,1329.945,318.225,303.132,1175.284,1263.61,730.8,395.55,308.15
2019-05-03,11712.25,2048.824,1686.339,1334.693,325.342,302.387,1181.345,1267.027,723.6,401.8,310.0
2019-05-06,11598.25,2073.666,1661.794,1324.024,327.305,305.12,1161.639,1245.488,718.4,401.3,308.75
2019-05-07,11497.9,2067.996,1690.272,1337.629,318.961,300.051,1158.596,1208.256,724.55,386.5,305.45
2019-05-08,11359.45,2068.861,1681.51,1331.512,318.52,298.809,1151.063,1168.64,719.35,382.2,298.25
2019-05-09,11301.8,2087.792,1696.495,1327.694,309.637,298.014,1142.906,1129.968,721.05,381.4,299.3
2019-05-10,11278.9,2052.476,1680.265,1326.764,318.127,295.927,1145.7,1125.202,716.85,385.1,308.05
2019-05-13,11148.2,2045.701,1694.753,1289.717,312.778,287.529,1141.06,1108.025,719.7,376.3,306.9
2019-05-14,11222.05,2010.721,1691.268,1313.355,330.397,292.548,1141.409,1133.566,713.85,380.4,314.65
2019-05-15,11157.0,2013.652,1663.935,1297.694,325.145,295.231,1140.811,1130.373,716.1,377.05,312.1
2019-05-16,11257.1,2026.482,1681.012,1308.803,319.207,292.945,1152.759,1137.973,733.1,382.5,315.75
2019-05-17,11407.15,2013.7,1729.405,1333.029,322.397,299.555,1178.427,1139.816,723.9,389.7,319.25
2019-05-20,11828.25,2060.308,1764.953,1420.68,333.832,305.12,1213.474,1192.427,722.4,407.7,344.7
2019-05-21,11709.1,2027.443,1777.648,1418.38,324.556,304.027,1199.181,1204.928,709.3,400.15,337.55
2019-05-22,11737.9,2000.535,1760.771,1430.126,328.974,297.915,1200.203,1205.468,709.75,405.35,341.1
2019-05-23,11657.05,1973.916,1746.382,1444.808,332.556,286.435,1163.46,1199.622,701.05,410.85,342.2
2019-05-24,11844.1,1968.102,1742.15,1511.415,346.691,288.672,1184.039,1202.275,709.2,431.75,355.35
2019-05-27,11924.75,1974.973,1764.405,1562.166,343.059,289.069,1201.501,1178.712,708.1,435.5,361.7
2019-05-28,11928.75,1992.847,1769.334,1541.122,339.231,287.131,1205.417,1190.494,728.1,434.3,360.05
2019-05-29,11861.1,2025.328,1773.267,1519.539,332.556,286.336,1205.766,1180.871,727.8,423.3,348.65
2019-05-30,11945.9,2062.567,1776.653,1525.559,340.311,286.883,1217.066,1195.89,733.55,426.2,353.55
2019-05-31,11922.8,2110.856,1780.885,1524.531,342.372,276.844,1209.982,1196.249,737.75,423.7,352.5
2019-06-03,12088.55,2154.821,1831.867,1526.342,346.249,276.844,1225.821,1223.274,744.65,422.9,355.45
2019-06-04,12021.65,2097.931,1807.869,1536.521,345.906,277.54,1223.427,1215.585,735.3,419.1,352.4
2019-06-06,11843.75,2081.594,1829.925,1483.764,347.28,274.062,1208.984,1193.731,735.6,411.55,336.9
2019-06-07,11870.65,2096.634,1822.955,1481.757,350.519,273.565,1221.107,1182.535,739.1,416.6,342.05
2019-06-10,11922.7,2144.443,1844.612,1499.621,356.752,277.689,1217.39,1186.357,753.5,416.1,344.3
2019-06-11,11965.6,2164.912,1831.966,1491.986,356.556,278.136,1221.481,1195.35,754.9,421.35,347.1
2019-06-12,11906.2,2172.696,1839.235,1477.255,353.267,278.236,1210.83,1198.048,753.8,418.0,344.0
2019-06-13,11914.05,2166.161,1837.642,1485.379,357.046,278.882,1219.635,1193.641,742.65,419.6,346.5
2019-06-14,11823.3,2166.545,1815.188,1493.944,346.789,276.347,1214.846,1184.918,740.45,417.75,343.8
2019-06-17,11672.15,2161.452,1810.309,1466.978,337.66,273.316,1208.31,1153.216,740.55,414.2,337.85
2019-06-18,11691.5,2163.038,1801.895,1473.389,338.789,273.416,1205.941,1152.047,750.15,422.15,340.05
2019-06-19,11691.45,2171.735,1803.986,1473.242,334.814,275.503,1211.478,1148.765,751.9,419.8,338.85
2019-06-20,11831.75,2189.081,1797.364,1524.091,342.127,275.304,1210.481,1166.212,754.9,433.4,345.15
2019-06-21,11724.1,2162.077,1759.128,1507.108,337.464,272.571,1204.419,1150.698,750.2,430.8,349.4
2019-06-24,11699.65,2186.726,1756.937,1508.332,338.74,274.559,1206.29,1135.319,745.5,429.45,353.2
2019-06-25,11796.45,2179.327,1748.971,1502.459,342.176,276.795,1211.653,1165.402,748.1,433.65,356.55
2019-06-26,11847.55,2166.257,1753.502,1518.316,339.182,275.701,1231.209,1163.873,739.2,438.65,358.15
2019-06-27,11841.55,2164.671,1766.845,1518.022,342.225,271.825,1228.416,1145.887,730.55,440.95,362.15
2019-06-28,11788.85,2140.31,1779.988,1520.273,340.262,272.173,1219.161,1126.956,732.0,437.1,361.25
2019-07-01,11865.6,2152.179,1772.62,1523.65,342.077,273.266,1240.015,1141.12,731.3,439.0,361.55
2019-07-02,11910.3,2164.239,1781.582,1530.698,347.084,272.173,1244.729,1149.799,740.0,436.75,364.5
2019-07-03,11916.75,2150.353,1777.101,1544.596,346.691,275.006,1242.06,1153.441,731.3,435.95,366.15
2019-07-04,11946.75,2155.158,1785.963,1538.381,356.065,275.95,1239.142,1154.745,733.8,436.2,367.4
2019-07-05,11811.15,2078.711,1783.772,1525.314,358.077,277.739,1233.454,1136.174,718.0,436.35,370.65
2019-07-08,11558.6,2090.531,1746.083,1458.756,349.832,275.751,1202.124,1126.011,717.6,425.9,355.3
2019-07-09,11555.9,2050.122,1732.84,1494.237,355.623,271.428,1186.933,1151.238,715.5,428.5,359.5
2019-07-10,11498.9,2025.953,1711.282,1467.761,351.942,271.478,1191.722,1150.114,717.25,430.9,354.2
2019-07-11,11582.9,2020.523,1723.53,1463.503,354.102,273.962,1200.902,1152.542,721.5,426.55,363.2
2019-07-12,11552.5,2025.376,1705.905,1435.754,349.537,273.366,1194.292,1151.597,726.75,427.05,363.6
2019-07-15,11588.35,2061.99,1709.639,1410.06,344.139,269.291,1194.716,1147.64,779.35,422.3,360.05
2019-07-16,11662.6,2023.839,1733.886,1430.224,344.286,270.285,1192.945,1162.839,784.85,424.6,364.35
2019-07-17,11687.5,2034.65,1753.203,1424.596,339.869,271.229,1196.063,1152.812,794.15,424.7,372.4
2019-07-18,11596.9,1985.351,1731.745,1404.775,336.188,271.328,1203.272,1134.825,792.7,418.65,363.65
2019-07-19,11419.25,1995.922,1713.075,1381.626,333.685,266.657,1185.187,1123.268,785.4,410.3,356.0
2019-07-22,11346.2,2027.587,1673.544,1373.943,336.237,262.781,1146.074,1151.597,784.4,411.5,350.85
2019-07-23,11331.05,2030.037,1686.14,1379.62,337.268,268.993,1129.236,1145.347,790.05,411.95,342.2
2019-07-24,11271.3,2014.998,1721.289,1357.939,332.654,269.192,1137.917,1132.352,786.3,408.5,339.6
2019-07-25,11252.15,2044.884,1729.255,1343.306,332.753,266.21,1140.486,1107.53,794.5,409.0,341.3
2019-07-26,11284.3,2026.77,1723.281,1362.637,328.728,268.744,1136.121,1091.612,787.0,415.75,342.6
2019-07-29,11189.2,2046.902,1706.005,1342.425,328.385,266.111,1119.658,1089.049,791.45,429.35,343.8
2019-07-30,11085.4,2094.135,1712.577,1347.172,339.378,267.254,1123.624,1062.024,792.7,425.35,327.55
2019-07-31,11118.0,2119.649,1719.298,1357.89,331.378,268.546,1123.325,1048.849,793.65,424.6,332.2
2019-08-01,10980.0,2095.0,1723.928,1329.26,317.931,265.912,1110.9,1061.439,768.85,417.05,317.15
2019-08-02,10997.35,2119.265,1730.052,1341.202,337.219,262.88,1107.175,1065.126,775.6,410.6,308.45
2019-08-05,10862.6,2160.876,1733.786,1317.27,351.108,258.209,1089.625,1028.254,776.7,402.65,300.25
2019-08-06,10948.25,2128.49,1736.674,1348.298,361.66,257.315,1094.55,1014.719,774.45,410.25,301.4
2019-08-07,10855.5,2127.097,1769.682,1331.218,359.353,252.097,1092.0,997.721,776.1,408.4,289.9
2019-08-08,11032.45,2170.005,1795.422,1331.805,365.292,256.172,1116.575,1036.348,788.75,414.4,294.35
2019-08-09,11109.65,2158.617,1833.51,1335.671,364.31,252.644,1141.0,1045.116,789.85,420.15,291.35
2019-08-13,10925.85,2113.643,1816.98,1285.41,345.169,244.792,1110.175,1146.426,764.75,410.25,283.35
2019-08-14,11029.4,2118.4,1831.219,1305.427,354.543,247.227,1114.725,1158.567,774.8,417.3,289.75
2019-08-16,11047.8,2080.633,1820.864,1306.944,354.887,251.451,1113.85,1149.349,774.55,418.95,290.9
2019-08-19,11053.9,2078.615,1813.147,1323.534,354.347,250.01,1103.425,1162.479,777.65,423.4,286.85
2019-08-20,11017.0,2101.439,1835.551,1314.04,351.451,244.991,1110.3,1147.505,792.75,416.9,283.7
2019-08-21,10918.7,2100.91,1842.123,1282.865,348.36,239.972,1112.925,1143.009,799.45,412.05,277.4
2019-08-22,10741.35,2129.547,1864.129,1266.813,346.249,238.58,1087.05,1121.245,795.7,399.1,268.55
2019-08-23,10829.35,2160.011,1852.08,1259.227,349.832,234.654,1081.35,1147.416,802.2,395.4,271.1
2019-08-26,11057.85,2187.495,1868.56,1305.378,354.004,241.015,1128.075,1139.277,802.55,411.65,280.2
2019-08-27,11105.35,2149.248,1853.474,1328.184,341.881,243.997,1129.975,1146.516,784.65,418.6,285.7
2019-08-28,11046.1,2151.89,1820.316,1316.144,339.427,244.444,1123.75,1136.129,802.5,412.95,284.9
2019-08-29,10948.3,2146.317,1825.145,1313.991,337.17,239.723,1113.475,1116.748,806.95,404.4,274.5
2019-08-30,11023.25,2171.446,1873.887,1300.092,340.409,244.146,1113.975,1122.864,814.9,409.65,273.85
2019-09-03,10797.9,2163.759,1834.007,1266.96,330.642,240.071,1105.475,1084.957,814.25,392.15,268.4
2019-09-04,10844.65,2157.8,1838.737,1280.32,339.329,241.761,1123.875,1080.235,821.3,397.5,275.1
2019-09-05,10847.9,2128.875,1821.959,1292.311,341.292,242.754,1117.575,1077.942,834.05,389.0,273.3
2019-09-06,10946.2,2111.769,1811.404,1300.484,342.814,242.407,1122.95,1099.436,840.15,391.35,273.95
2019-09-09,11003.05,2097.691,1826.241,1328.233,349.881,243.997,1124.8,1099.166,829.1,395.45,278.0
2019-09-11,11035.7,2069.966,1816.532,1334.742,348.556,242.258,1125.65,1110.138,820.1,394.6,285.25
2019-09-12,10982.8,2050.362,1797.713,1333.518,341.145,239.276,1135.425,1088.509,816.4,402.7,287.05
2019-09-13,11075.9,2058.386,1797.862,1334.546,336.728,238.431,1128.725,1102.224,829.3,413.4,291.7
2019-09-16,11003.5,2066.122,1808.566,1315.117,337.66,237.934,1122.075,1088.869,827.7,412.15,284.7
2019-09-17,10817.6,2039.839,1823.403,1285.851,333.587,235.748,1105.675,1076.908,831.25,400.65,273.95
2019-09-18,10840.65,2055.119,1821.411,1290.059,329.415,237.785,1093.875,1084.327,829.85,399.35,280.4
2019-09-19,10704.8,2019.947,1805.031,1273.126,331.378,235.251,1101.05,1060.36,820.7,386.6,274.05
2019-09-20,11274.2,1984.871,1961.363,1381.577,349.832,236.592,1199.6,1128.08,805.0,417.5,301.7
2019-09-23,11600.2,1937.158,2031.065,1496.097,341.587,253.29,1257.25,1114.455,764.35,446.3,313.75
2019-09-24,11588.2,1964.93,2041.719,1449.898,342.225,254.433,1253.8,1149.979,794.05,440.9,302.6
2019-09-25,11440.2,2006.973,2042.765,1419.359,335.354,246.034,1239.7,1150.743,792.65,434.2,280.25
2019-09-26,11571.2,2006.157,2025.738,1458.266,337.71,248.867,1242.5,1166.257,782.55,451.95,281.85
2019-09-27,11512.4,1975.934,2002.338,1441.431,342.666,251.401,1244.2,1177.273,782.2,449.2,281.2
2019-09-30,11474.45,2017.4,1973.511,1442.997,360.286,258.259,1227.45,1198.138,805.65,433.7,270.8
2019-10-01,11359.9,1979.585,1981.825,1433.013,344.482,254.333,1248.8,1173.541,793.55,424.6,255.95
2019-10-03,11314.0,1979.874,1953.696,1427.14,338.544,260.048,1223.55,1179.072,785.6,427.3,254.15
2019-10-04,11174.75,1998.228,1935.922,1394.693,333.243,255.675,1189.7,1176.419,793.45,413.9,249.95
2019-10-07,11126.4,1967.813,1931.789,1368.217,335.256,250.358,1186.9,1178.218,789.55,416.1,249.1
2019-10-09,11313.3,1941.29,1939.705,1396.015,352.777,245.587,1228.15,1191.393,783.65,436.7,260.95
2019-10-10,11234.55,1926.251,1960.367,1394.889,370.298,241.711,1200.55,1225.568,783.05,423.7,254.15
2019-10-11,11305.05,1909.337,1996.114,1397.434,375.844,242.456,1198.8,1216.439,814.8,428.55,254.55
2019-10-14,11341.15,1942.155,2005.673,1393.763,386.297,242.605,1204.4,1221.296,786.1,428.85,255.45
2019-10-15,11428.3,1957.819,2055.61,1401.887,376.58,246.084,1223.05,1226.827,768.3,431.85,258.45
2019-10-16,11464.0,1966.564,2062.182,1394.008,378.15,242.158,1221.1,1234.201,771.45,435.3,256.05
2019-10-17,11586.35,1990.628,2094.892,1394.155,378.739,244.345,1220.0,1255.92,769.5,440.6,265.45
2019-10-18,11661.85,2016.503,2097.879,1417.108,376.432,244.991,1229.0,1273.772,767.85,437.8,269.65
2019-10-22,11588.35,2010.672,2118.292,1411.969,367.206,247.376,1239.3,1271.793,643.55,451.15,270.5
2019-10-23,11604.1,2029.0,2124.167,1401.447,353.709,249.513,1241.6,1252.233,650.6,455.1,275.45
2019-10-24,11582.6,2040.664,2124.266,1401.887,365.488,247.525,1236.1,1291.849,635.35,454.75,262.5
2019-10-25,11583.9,2082.761,2135.966,1394.791,368.236,246.183,1229.0,1287.127,637.45,469.1,281.55
2019-10-27,11627.15,2073.695,2130.639,1403.992,366.224,248.867,1237.7,1289.87,648.85,469.55,281.8
2019-10-29,11786.85,2151.273,2151.002,1430.126,353.267,251.699,1242.5,1319.368,650.65,477.4,280.65
2019-10-30,11844.1,2208.073,2160.163,1442.997,361.169,257.812,1248.35,1330.205,660.6,471.15,289.9
2019-10-31,11877.45,2224.588,2166.087,1441.822,367.353,256.072,1230.35,1316.94,685.6,463.05,312.4
2019-11-01,11890.6,2157.203,2170.07,1418.674,366.175,259.7,1240.05,1310.24,687.9,462.25,313.55
2019-11-04,11941.3,2150.391,2148.961,1421.414,371.034,259.153,1236.85,1310.915,709.0,470.5,314.3
2019-11-05,11917.2,2158.134,2162.901,1409.277,376.874,261.29,1239.5,1301.606,696.1,468.35,319.2
2019-11-06,11966.05,2145.05,2170.17,1422.246,364.605,259.75,1256.65,1290.455,712.3,480.7,317.55
2019-11-07,12012.05,2141.962,2129.145,1404.628,364.899,264.222,1263.7,1311.769,720.1,478.55,318.15
2019-11-08,11908.15,2087.662,2077.516,1392.833,362.347,258.905,1255.6,1299.988,708.15,489.45,316.0
2019-11-11,11913.45,2059.238,2072.488,1386.961,364.654,257.861,1264.75,1284.069,704.4,496.8,318.25
2019-11-13,11840.45,2135.346,2082.097,1363.469,361.807,252.296,1257.55,1324.09,691.35,485.75,306.8
2019-11-14,11872.1,2153.185,2060.24,1351.185,355.819,252.345,1273.9,1315.501,705.3,498.65,306.0
2019-11-15,11895.45,2131.278,2048.938,1348.445,385.806,249.115,1277.9,1322.786,703.9,499.85,321.9
2019-11-18,11884.5,2109.862,2047.445,1335.574,401.659,249.215,1262.05,1312.308,705.2,498.35,325.1
2019-11-19,11940.1,2066.932,2029.073,1336.797,431.253,247.774,1271.9,1357.77,712.85,493.5,330.4
2019-11-20,11999.1,2066.687,2017.871,1351.528,429.241,249.165,1273.35,1391.855,713.0,495.0,328.8
2019-11-21,11968.4,2076.047,2039.927,1363.176,418.444,244.196,1283.35,1382.816,713.25,498.25,331.35
2019-11-22,11914.4,2030.568,2019.713,1349.424,412.898,246.134,1264.75,1390.82,693.2,496.8,329.3
2019-11-25,12073.75,2040.174,2053.618,1351.577,443.081,246.233,1271.1,1404.355,698.1,497.8,336.1
2019-11-26,12037.7,2006.016,2049.586,1334.105,424.382,247.624,1275.05,1403.186,690.6,510.7,335.5
2019-11-27,12100.7,2013.514,2084.337,1307.188,425.364,245.438,1278.4,1411.82,695.75,505.5,343.55
2019-11-28,12151.15,2036.106,2078.263,1321.283,428.603,245.189,1265.3,1421.218,701.85,519.15,349.3
2019-11-29,12056.05,2012.485,2026.634,1302.343,434.296,244.891,1274.95,1395.002,696.35,512.6,341.85
2019-12-02,12048.2,1980.924,2034.5,1305.084,450.148,243.45,1265.75,1426.794,692.7,510.9,338.5
2019-12-03,11994.2,2010.279,2019.813,1285.361,450.639,242.556,1255.4,1419.959,698.35,509.35,336.25
2019-12-04,12043.2,2037.233,2039.28,1257.857,452.897,241.661,1251.65,1396.396,708.85,529.25,341.85
2019-12-05,12018.4,2079.184,2028.775,1274.594,439.106,245.438,1245.6,1394.732,714.85,528.1,336.2
2019-12-06,11921.5,2081.438,2017.423,1263.436,436.652,241.86,1246.05,1398.375,715.1,524.8,320.0
2019-12-09,11937.5,2019.542,1999.599,1248.95,437.633,239.972,1242.95,1414.293,717.25,526.5,316.7
2019-12-10,11856.8,1972.887,2016.726,1251.886,438.762,234.157,1249.5,1404.715,714.55,528.7,313.4
2019-12-11,11910.15,2001.36,2001.89,1237.498,434.591,236.145,1248.75,1405.12,721.05,533.55,312.8
2019-12-12,11971.8,1980.777,1998.803,1252.571,430.566,237.089,1263.6,1410.336,702.1,535.35,321.85
2019-12-13,12086.7,2030.127,1997.658,1277.629,419.916,240.121,1263.85,1423.556,711.3,537.05,332.55
2019-12-16,12053.95,2084.526,1966.342,1275.377,414.076,235.449,1257.35,1408.897,714.0,539.25,331.85
2019-12-17,12165.0,2121.967,1952.999,1290.01,431.842,239.574,1271.1,1405.39,729.7,541.15,332.9
2019-12-18,12221.65,2124.711,1920.338,1291.381,430.223,243.649,1292.35,1417.216,732.45,541.4,326.95
2019-12-19,12259.7,2184.794,1942.792,1283.942,441.167,242.854,1288.8,1447.883,730.85,540.2,328.15
2019-12-20,12271.8,2178.767,1934.826,1283.746,445.437,239.673,1296.7,1438.125,731.55,546.1,337.85
2019-12-23,12262.75,2187.392,1942.095,1283.452,446.418,237.437,1302.4,1413.214,736.0,541.3,332.4
2019-12-24,12214.55,2171.611,1938.112,1273.42,448.725,237.288,1289.15,1390.775,733.4,541.1,331.45
2019-12-26,12126.55,2158.232,1936.668,1252.18,439.302,235.35,1270.45,1362.851,728.95,538.75,329.85
2019-12-27,12245.8,2154.851,1941.597,1272.049,446.713,235.449,1275.0,1387.088,736.95,549.4,337.25
2019-12-30,12255.85,2139.855,1929.001,1274.692,452.013,236.742,1282.15,1388.752,732.9,543.95,334.4
